policy_id,customer_id,agent_id,policy_type,policy_start_date,policy_end_date,policy_status,region,annual_premium
P001676,C00794,A0077,Home,2024-07-15,2025-07-15,Active,Northeast,3283.78
P001677,C00721,A0049,Commercial,2023-10-26,2024-10-25,Renewed,Midwest,6771.96
P001678,C00100,A0052,Auto,2023-11-27,2024-11-26,Active,West,1498.67
P001679,C00620,A0048,Health,2023-10-01,2024-09-30,Renewed,West,6340.71
P001680,C00280,A0056,Home,2024-10-16,2025-10-16,Active,South,3177.26
P001681,C00822,A0064,Life,2025-06-23,2026-06-23,Active,Northeast,1492.91
P001682,C00312,A0069,Home,2023-01-11,2024-01-11,Active,South,2862.82
P001683,C00044,A0065,Home,2023-08-08,2024-08-07,Renewed,South,1796.64
P001684,C00460,A0033,Life,2025-05-19,2026-05-19,Active,Midwest,1364.5
P001685,C00868,A0039,Life,2024-05-14,2025-05-14,Expired,West,1106.15
P001686,C00963,A0040,Home,2024-06-12,2025-06-12,Cancelled,West,2428.12
P001687,C00211,A0055,Health,2023-04-30,2024-04-29,Cancelled,Northeast,5940.93
P001688,C00617,A0002,Auto,2025-06-04,2026-06-04,Cancelled,Midwest,1293.26
P001689,C00211,A0077,Commercial,2024-05-28,2025-05-28,Cancelled,Northeast,5964.65
P001690,C00295,A0036,Life,2024-11-28,2025-11-28,Active,Northeast,1250.78
P001691,C00618,A0022,Health,2023-12-20,2024-12-19,Cancelled,South,4140.13
P001692,C00859,A0017,Auto,2024-06-21,2025-06-21,Renewed,Northeast,1858.58
P001693,C00687,A0021,Home,2024-03-30,2025-03-30,Cancelled,South,3075.12
P001694,C00636,A0077,Commercial,2025-04-29,2026-04-29,Renewed,Northeast,5191.36
P001695,C00741,A0054,Health,2024-03-26,2025-03-26,Cancelled,West,3093.45
P001696,C00598,A0055,Life,2023-09-23,2024-09-22,Active,Northeast,828.3
P001697,C00728,A0014,Health,2023-09-06,2024-09-05,Active,South,3170.58
P001698,C00712,A0019,Home,2025-06-11,2026-06-11,Renewed,Northeast,2962.48
P001699,C00459,A0040,Health,2024-04-29,2025-04-29,Expired,West,3992.15
P001700,C00973,A0063,Health,2025-03-08,2026-03-08,Expired,Northeast,4505.76
P001701,C00381,A0043,Home,2023-10-19,2024-10-18,Active,Northeast,1568.6
P001702,C00458,A0026,Commercial,2024-09-01,2025-09-01,Active,Midwest,7818.64
P001703,C00508,A0055,Commercial,2023-10-05,2024-10-04,Active,Northeast,4775.19
P001704,C00476,A0033,Commercial,2025-03-11,2026-03-11,Expired,Midwest,10848.07
P001705,C00623,A0028,Auto,2025-04-15,2026-04-15,Renewed,Midwest,1609.71
P001706,C00713,A0027,Commercial,2023-11-16,2024-11-15,Active,Midwest,5766.09
P001707,C00137,A0033,Life,2024-04-03,2025-04-03,Active,Midwest,1485.41
P001708,C00907,A0077,Home,2025-05-17,2026-05-17,Active,Northeast,2976.71
P001709,C00078,A0024,Home,2025-03-04,2026-03-04,Active,South,3170.77
P001710,C00830,A0028,Life,2024-10-19,2025-10-19,Active,Midwest,733.37
P001711,C00180,A0068,Auto,2023-06-23,2024-06-22,Expired,Northeast,1694.43
P001712,C00865,A0045,Life,2024-01-03,2025-01-02,Expired,Northeast,1264.66
P001713,C00993,A0075,Health,2023-04-26,2024-04-25,Expired,Midwest,5953.47
P001714,C00042,A0021,Home,2023-05-22,2024-05-21,Active,South,2998.96
P001715,C00235,A0011,Commercial,2023-10-16,2024-10-15,Cancelled,South,5665.73
P001716,C00710,A0068,Life,2023-01-30,2024-01-30,Active,Northeast,593.83
P001717,C00844,A0056,Health,2024-04-21,2025-04-21,Active,South,3292.11
P001718,C00789,A0027,Life,2025-03-03,2026-03-03,Active,Midwest,972.41
P001719,C00575,A0015,Life,2024-02-17,2025-02-16,Active,South,1159.07
P001720,C00237,A0012,Home,2023-01-13,2024-01-13,Active,Midwest,3083.49
P001721,C00440,A0010,Life,2024-01-15,2025-01-14,Active,Midwest,1440.57
P001722,C00778,A0060,Auto,2023-07-26,2024-07-25,Active,West,1000.53
P001723,C00514,A0070,Commercial,2024-10-16,2025-10-16,Renewed,South,10339.35
P001724,C00657,A0011,Auto,2024-03-27,2025-03-27,Active,South,1208.29
P001725,C00821,A0003,Commercial,2023-08-31,2024-08-30,Active,South,9500.89
P001726,C00649,A0042,Commercial,2023-11-20,2024-11-19,Cancelled,Midwest,8195.89
P001727,C00686,A0023,Auto,2023-04-21,2024-04-20,Active,Northeast,1155.21
P001728,C00798,A0051,Life,2024-10-06,2025-10-06,Active,South,1088.57
P001729,C00143,A0059,Auto,2024-06-30,2025-06-30,Renewed,Midwest,1718.54
P001730,C00667,A0014,Home,2024-02-25,2025-02-24,Expired,South,2914.75
P001731,C00111,A0024,Auto,2024-05-07,2025-05-07,Active,South,2066.72
P001732,C00012,A0006,Health,2023-08-15,2024-08-14,Renewed,South,3329.47
P001733,C00345,A0030,Health,2025-05-28,2026-05-28,Active,West,4457.3
P001734,C00168,A0046,Commercial,2024-12-24,2025-12-24,Active,West,5925.65
P001735,C00882,A0008,Home,2025-05-18,2026-05-18,Active,Midwest,2984.59
P001736,C00304,A0040,Commercial,2023-04-08,2024-04-07,Renewed,West,8608.89
P001737,C00794,A0023,Health,2023-08-22,2024-08-21,Active,Northeast,5289.83
P001738,C00531,A0008,Home,2025-05-02,2026-05-02,Active,Midwest,3326.34
P001739,C00815,A0020,Life,2025-06-29,2026-06-29,Expired,South,844.84
P001740,C00349,A0015,Auto,2024-01-20,2025-01-19,Active,South,933.16
P001741,C00845,A0015,Life,2023-04-12,2024-04-11,Expired,South,1625.36
P001742,C00794,A0029,Home,2023-07-14,2024-07-13,Active,Northeast,1890.99
P001743,C00178,A0040,Auto,2024-04-15,2025-04-15,Active,West,819.89
P001744,C00916,A0045,Health,2023-02-15,2024-02-15,Active,Northeast,6481.92
P001745,C00387,A0024,Home,2023-02-27,2024-02-27,Renewed,South,3238.35
P001746,C00833,A0050,Auto,2023-07-18,2024-07-17,Renewed,South,827.32
P001747,C00004,A0057,Health,2023-03-26,2024-03-25,Expired,Northeast,5323.82
P001748,C00560,A0009,Health,2023-11-12,2024-11-11,Cancelled,Midwest,4866.67
P001749,C00018,A0075,Home,2025-03-15,2026-03-15,Active,Midwest,2133.95
P001750,C00606,A0070,Auto,2023-11-16,2024-11-15,Active,South,1411.17
P001751,C00570,A0034,Auto,2023-03-08,2024-03-07,Active,Northeast,2015.8
P001752,C00540,A0067,Commercial,2024-03-13,2025-03-13,Active,South,8896.75
P001753,C00011,A0033,Home,2024-07-13,2025-07-13,Renewed,Midwest,1767.7
P001754,C00164,A0047,Life,2025-05-07,2026-05-07,Active,South,797.44
P001755,C00100,A0005,Home,2023-12-02,2024-12-01,Renewed,West,3122.61
P001756,C00816,A0039,Auto,2024-11-24,2025-11-24,Expired,West,2081.81
P001757,C00694,A0008,Life,2024-12-06,2025-12-06,Active,Midwest,1312.41
P001758,C00259,A0065,Health,2024-07-07,2025-07-07,Expired,South,3629.82
P001759,C00435,A0045,Health,2024-05-31,2025-05-31,Active,Northeast,2981.02
P001760,C00406,A0033,Commercial,2024-06-14,2025-06-14,Active,Midwest,9062.77
P001761,C00214,A0039,Health,2025-03-31,2026-03-31,Active,West,6091.71
P001762,C00406,A0009,Health,2025-01-03,2026-01-03,Expired,Midwest,5121.33
P001763,C00704,A0024,Life,2024-06-11,2025-06-11,Renewed,South,688.34
P001764,C00862,A0055,Life,2023-12-24,2024-12-23,Active,Northeast,739.69
P001765,C00173,A0036,Commercial,2023-04-10,2024-04-09,Cancelled,Northeast,8424.05
P001766,C00353,A0078,Health,2024-08-03,2025-08-03,Active,Northeast,7529.65
P001767,C00691,A0060,Commercial,2023-04-26,2024-04-25,Active,West,8096.0
P001768,C00329,A0006,Life,2023-03-25,2024-03-24,Active,South,761.87
P001769,C00171,A0070,Life,2023-06-04,2024-06-03,Active,South,1560.67
P001770,C00890,A0012,Auto,2023-11-26,2024-11-25,Active,Midwest,1648.13
P001771,C00178,A0039,Health,2025-04-03,2026-04-03,Renewed,West,6910.07
P001772,C00086,A0065,Home,2023-07-17,2024-07-16,Active,South,3262.18
P001773,C00982,A0047,Auto,2024-01-30,2025-01-29,Active,South,1112.78
P001774,C00413,A0071,Home,2024-05-31,2025-05-31,Cancelled,South,2930.23
P001775,C00697,A0038,Life,2025-05-12,2026-05-12,Renewed,South,1423.61
P001776,C00020,A0033,Home,2023-05-16,2024-05-15,Expired,Midwest,2457.17
P001777,C00999,A0029,Health,2024-11-21,2025-11-21,Active,Northeast,3472.28
P001778,C00471,A0043,Auto,2023-02-17,2024-02-17,Renewed,Northeast,1762.61
P001779,C00414,A0073,Life,2024-06-15,2025-06-15,Renewed,Northeast,1601.31
P001780,C00647,A0018,Auto,2024-07-14,2025-07-14,Active,West,2155.9
P001781,C00706,A0073,Auto,2024-02-25,2025-02-24,Active,Northeast,1487.03
P001782,C00245,A0004,Home,2024-06-19,2025-06-19,Expired,South,3138.03
P001783,C00041,A0026,Health,2023-05-24,2024-05-23,Renewed,Midwest,5582.13
P001784,C00912,A0055,Auto,2024-03-05,2025-03-05,Active,Northeast,796.02
P001785,C00404,A0013,Auto,2023-05-17,2024-05-16,Active,West,807.38
P001786,C00424,A0041,Life,2023-04-23,2024-04-22,Renewed,South,1241.83
P001787,C00874,A0023,Health,2023-01-18,2024-01-18,Active,Northeast,5371.16
P001788,C00298,A0029,Home,2024-06-07,2025-06-07,Cancelled,Northeast,1206.33
P001789,C00838,A0011,Health,2023-07-02,2024-07-01,Active,South,5040.27
P001790,C00646,A0001,Health,2023-10-26,2024-10-25,Renewed,Northeast,5021.48
P001791,C00711,A0035,Home,2025-05-29,2026-05-29,Renewed,South,2429.09
P001792,C00585,A0062,Auto,2025-02-14,2026-02-14,Renewed,South,1415.07
P001793,C00874,A0064,Life,2023-08-04,2024-08-03,Renewed,Northeast,602.99
P001794,C00203,A0070,Health,2023-02-06,2024-02-06,Expired,South,6938.64
P001795,C00178,A0005,Life,2024-12-19,2025-12-19,Renewed,West,1083.59
P001796,C00618,A0051,Life,2024-11-14,2025-11-14,Renewed,South,1438.6
P001797,C00008,A0042,Auto,2024-09-20,2025-09-20,Expired,Midwest,1827.27
P001798,C00943,A0009,Commercial,2025-03-31,2026-03-31,Active,Midwest,9935.48
P001799,C00719,A0073,Auto,2023-07-27,2024-07-26,Active,Northeast,869.01
P001800,C00035,A0048,Home,2023-06-14,2024-06-13,Active,West,2250.73
P001801,C00753,A0054,Health,2024-07-14,2025-07-14,Active,West,3116.18
P001802,C00392,A0043,Home,2024-07-03,2025-07-03,Renewed,Northeast,2158.91
P001803,C00738,A0038,Auto,2023-01-29,2024-01-29,Expired,South,940.25
P001804,C00972,A0040,Health,2024-05-10,2025-05-10,Expired,West,4079.83
P001805,C00345,A0039,Home,2023-09-26,2024-09-25,Active,West,2480.01
P001806,C00789,A0010,Health,2024-04-09,2025-04-09,Active,Midwest,3778.95
P001807,C00140,A0008,Health,2024-10-30,2025-10-30,Renewed,Midwest,3438.8
P001808,C00197,A0025,Home,2025-02-15,2026-02-15,Active,West,1359.61
P001809,C00769,A0064,Home,2025-04-09,2026-04-09,Expired,Northeast,1790.72
P001810,C00539,A0074,Health,2023-10-15,2024-10-14,Active,South,3799.41
P001811,C00934,A0052,Commercial,2024-03-21,2025-03-21,Active,West,6649.27
P001812,C00838,A0014,Health,2025-01-14,2026-01-14,Active,South,6456.37
P001813,C00677,A0067,Health,2024-01-28,2025-01-27,Active,South,5369.31
P001814,C00121,A0049,Life,2023-12-12,2024-12-11,Expired,Midwest,1238.17
P001815,C00400,A0076,Commercial,2023-06-30,2024-06-29,Active,South,9600.06
P001816,C00284,A0010,Auto,2023-10-09,2024-10-08,Active,Midwest,1866.82
P001817,C00377,A0013,Auto,2023-09-29,2024-09-28,Active,West,1155.75
P001818,C00395,A0035,Home,2024-02-04,2025-02-03,Active,South,1295.9
P001819,C00489,A0048,Home,2024-12-04,2025-12-04,Renewed,West,2792.82
P001820,C00858,A0012,Life,2024-09-25,2025-09-25,Active,Midwest,844.64
P001821,C00584,A0016,Auto,2025-04-02,2026-04-02,Expired,South,2041.77
P001822,C00985,A0027,Life,2024-11-20,2025-11-20,Active,Midwest,1115.8
P001823,C00497,A0049,Commercial,2024-11-30,2025-11-30,Active,Midwest,10451.22
P001824,C00730,A0078,Commercial,2025-01-25,2026-01-25,Active,Northeast,7174.9
P001825,C00580,A0004,Home,2024-08-20,2025-08-20,Renewed,South,1590.03
P001826,C00321,A0066,Commercial,2023-06-26,2024-06-25,Active,West,10024.63
P001827,C00358,A0004,Health,2023-11-20,2024-11-19,Cancelled,South,3654.45
P001828,C00013,A0061,Commercial,2025-04-07,2026-04-07,Active,South,8592.56
P001829,C00268,A0021,Auto,2024-03-17,2025-03-17,Active,South,2082.62
P001830,C00721,A0010,Auto,2024-03-03,2025-03-03,Active,Midwest,854.69
P001831,C00510,A0031,Auto,2023-03-10,2024-03-09,Renewed,South,1820.29
P001832,C00087,A0035,Commercial,2024-10-31,2025-10-31,Renewed,South,4177.28
P001833,C00587,A0074,Commercial,2025-04-01,2026-04-01,Active,South,6503.08
P001834,C00897,A0038,Auto,2024-03-14,2025-03-14,Active,South,1908.14
P001835,C00189,A0031,Commercial,2025-05-18,2026-05-18,Active,South,4470.09
P001836,C00300,A0059,Commercial,2025-02-04,2026-02-04,Active,Midwest,8598.84
P001837,C00572,A0044,Life,2024-09-30,2025-09-30,Expired,South,1019.23
P001838,C00212,A0043,Commercial,2023-12-24,2024-12-23,Active,Northeast,5222.89
P001839,C00046,A0072,Life,2023-06-16,2024-06-15,Active,South,1210.1
P001840,C00897,A0016,Home,2023-07-02,2024-07-01,Renewed,South,3250.25
P001841,C00184,A0080,Life,2023-08-17,2024-08-16,Active,Midwest,1100.02
P001842,C00648,A0071,Home,2024-06-17,2025-06-17,Cancelled,South,1868.73
P001843,C00035,A0005,Health,2023-01-02,2024-01-02,Active,West,4747.74
P001844,C00402,A0010,Commercial,2024-04-11,2025-04-11,Active,Midwest,10454.46
P001845,C00428,A0006,Commercial,2024-12-29,2025-12-29,Active,South,4210.84
P001846,C00957,A0024,Home,2024-04-01,2025-04-01,Active,South,1239.62
P001847,C00150,A0018,Auto,2024-07-07,2025-07-07,Expired,West,2042.01
P001848,C00891,A0033,Commercial,2024-08-03,2025-08-03,Expired,Midwest,10096.3
P001849,C00380,A0059,Life,2023-06-04,2024-06-03,Active,Midwest,1443.48
P001850,C00845,A0021,Life,2023-01-03,2024-01-03,Expired,South,1573.67
P001851,C00410,A0077,Home,2023-01-25,2024-01-25,Renewed,Northeast,2892.75
P001852,C00214,A0018,Life,2023-01-23,2024-01-23,Renewed,West,1293.63
P001853,C00803,A0009,Commercial,2024-10-18,2025-10-18,Expired,Midwest,8152.28
P001854,C00756,A0068,Life,2024-12-04,2025-12-04,Active,Northeast,589.24
P001855,C00492,A0027,Home,2025-03-08,2026-03-08,Active,Midwest,2594.04
P001856,C00114,A0058,Home,2024-08-31,2025-08-31,Renewed,South,1902.87
P001857,C00364,A0002,Commercial,2024-04-07,2025-04-07,Renewed,Midwest,9854.02
P001858,C00295,A0079,Auto,2024-08-12,2025-08-12,Renewed,Northeast,1291.44
P001859,C00820,A0012,Auto,2025-03-05,2026-03-05,Expired,Midwest,1971.39
P001860,C00471,A0023,Commercial,2024-04-01,2025-04-01,Active,Northeast,7930.68
P001861,C00266,A0006,Home,2024-06-18,2025-06-18,Active,South,2056.34
P001862,C00975,A0053,Commercial,2024-04-05,2025-04-05,Active,Northeast,8870.83
P001863,C00734,A0041,Commercial,2023-04-14,2024-04-13,Expired,South,10084.84
P001864,C00927,A0052,Auto,2023-05-08,2024-05-07,Renewed,West,1917.64
P001865,C00571,A0039,Life,2023-02-17,2024-02-17,Renewed,West,773.38
P001866,C00836,A0080,Auto,2023-03-24,2024-03-23,Active,Midwest,1412.39
P001867,C00199,A0036,Auto,2024-09-01,2025-09-01,Renewed,Northeast,1124.84
P001868,C00155,A0048,Health,2024-08-02,2025-08-02,Active,West,6635.51
P001869,C00726,A0058,Home,2025-02-19,2026-02-19,Active,South,3163.1
P001870,C00581,A0032,Auto,2025-05-15,2026-05-15,Active,Midwest,960.9
P001871,C00610,A0055,Life,2024-09-25,2025-09-25,Expired,Northeast,1372.09
P001872,C00430,A0045,Auto,2023-09-05,2024-09-04,Active,Northeast,1295.42
P001873,C00554,A0026,Auto,2024-05-29,2025-05-29,Active,Midwest,1389.79
P001874,C00890,A0059,Auto,2023-08-01,2024-07-31,Expired,Midwest,813.95
P001875,C00946,A0023,Commercial,2023-06-12,2024-06-11,Active,Northeast,6926.56
P001876,C00463,A0075,Home,2024-02-18,2025-02-17,Active,Midwest,2594.97
P001877,C00922,A0028,Life,2023-03-12,2024-03-11,Renewed,Midwest,1191.24
P001878,C00890,A0026,Commercial,2025-02-06,2026-02-06,Active,Midwest,4058.67
P001879,C00051,A0074,Life,2024-12-11,2025-12-11,Expired,South,1429.26
P001880,C00795,A0062,Commercial,2023-07-05,2024-07-04,Renewed,South,9547.82
P001881,C00806,A0050,Health,2024-06-08,2025-06-08,Renewed,South,3681.5
P001882,C00915,A0059,Commercial,2024-05-04,2025-05-04,Expired,Midwest,5041.94
P001883,C00710,A0034,Health,2024-05-05,2025-05-05,Active,Northeast,3602.95
P001884,C00290,A0024,Life,2025-03-25,2026-03-25,Renewed,South,1476.01
P001885,C00710,A0057,Home,2024-02-04,2025-02-03,Active,Northeast,1292.04
P001886,C00829,A0039,Health,2024-03-28,2025-03-28,Expired,West,3468.73
P001887,C00886,A0054,Auto,2025-01-14,2026-01-14,Active,West,1794.65
P001888,C00930,A0071,Life,2025-02-16,2026-02-16,Renewed,South,1113.3
P001889,C00476,A0049,Life,2023-06-25,2024-06-24,Active,Midwest,1103.96
P001890,C00473,A0019,Life,2023-12-27,2024-12-26,Active,Northeast,1238.65
P001891,C00750,A0024,Commercial,2023-12-21,2024-12-20,Renewed,South,4904.91
P001892,C00815,A0056,Auto,2023-11-04,2024-11-03,Cancelled,South,1299.74
P001893,C00659,A0002,Life,2024-12-01,2025-12-01,Active,Midwest,760.48
P001894,C00931,A0001,Life,2025-06-19,2026-06-19,Active,Northeast,926.71
P001895,C00632,A0061,Life,2023-04-09,2024-04-08,Active,South,972.2
P001896,C00093,A0059,Life,2024-11-05,2025-11-05,Active,Midwest,1653.75
P001897,C00797,A0022,Auto,2023-02-20,2024-02-20,Active,South,960.85
P001898,C00294,A0007,Health,2023-06-12,2024-06-11,Active,South,3893.89
P001899,C00003,A0006,Life,2023-06-08,2024-06-07,Renewed,South,1455.07
P001900,C00460,A0033,Auto,2025-06-24,2026-06-24,Active,Midwest,2096.05
P001901,C00891,A0010,Commercial,2023-01-02,2024-01-02,Renewed,Midwest,5749.62
P001902,C00122,A0047,Life,2025-05-13,2026-05-13,Cancelled,South,1140.57
P001903,C00012,A0020,Life,2023-02-27,2024-02-27,Active,South,1657.6
P001904,C00180,A0023,Auto,2024-04-09,2025-04-09,Active,Northeast,1157.73
P001905,C00135,A0012,Commercial,2024-08-17,2025-08-17,Expired,Midwest,10085.96
P001906,C00071,A0070,Health,2024-06-27,2025-06-27,Renewed,South,6349.11
P001907,C00314,A0073,Life,2025-02-12,2026-02-12,Active,Northeast,1366.06
P001908,C00739,A0035,Health,2023-02-03,2024-02-03,Renewed,South,7446.43
P001909,C00186,A0003,Auto,2023-06-12,2024-06-11,Cancelled,South,1911.9
P001910,C00757,A0055,Home,2025-01-27,2026-01-27,Renewed,Northeast,2917.78
P001911,C00610,A0078,Life,2024-04-28,2025-04-28,Expired,Northeast,1008.53
P001912,C00286,A0071,Commercial,2024-05-24,2025-05-24,Active,South,9909.8
P001913,C00233,A0048,Life,2024-11-19,2025-11-19,Expired,West,1271.7
P001914,C00043,A0014,Commercial,2023-08-29,2024-08-28,Cancelled,South,6868.81
P001915,C00983,A0071,Life,2024-01-08,2025-01-07,Expired,South,1635.25
P001916,C00589,A0021,Home,2024-02-16,2025-02-15,Cancelled,South,2022.03
P001917,C00369,A0018,Commercial,2023-05-04,2024-05-03,Cancelled,West,3956.18
P001918,C00165,A0064,Health,2023-10-30,2024-10-29,Active,Northeast,6406.14
P001919,C00779,A0014,Life,2024-03-26,2025-03-26,Renewed,South,1506.08
P001920,C00710,A0019,Life,2024-03-26,2025-03-26,Expired,Northeast,1099.5
P001921,C00713,A0059,Health,2024-02-01,2025-01-31,Renewed,Midwest,5222.32
P001922,C00780,A0035,Health,2024-09-18,2025-09-18,Active,South,7593.72
P001923,C00912,A0057,Home,2023-09-01,2024-08-31,Active,Northeast,2142.33
P001924,C00594,A0020,Auto,2024-11-02,2025-11-02,Active,South,978.8
P001925,C00621,A0055,Health,2023-12-22,2024-12-21,Active,Northeast,7238.96
P001926,C00432,A0051,Life,2023-03-29,2024-03-28,Active,South,792.83
P001927,C00290,A0067,Commercial,2025-04-19,2026-04-19,Active,South,4148.39
P001928,C00312,A0016,Life,2024-08-14,2025-08-14,Active,South,1052.64
P001929,C00268,A0067,Life,2025-04-27,2026-04-27,Expired,South,1633.98
P001930,C00038,A0021,Home,2024-03-12,2025-03-12,Active,South,2084.29
P001931,C00034,A0075,Commercial,2023-11-03,2024-11-02,Cancelled,Midwest,4518.09
P001932,C00697,A0041,Commercial,2024-08-31,2025-08-31,Cancelled,South,10717.67
P001933,C00299,A0011,Life,2023-01-20,2024-01-20,Active,South,648.59
P001934,C00055,A0059,Health,2025-03-04,2026-03-04,Active,Midwest,6409.54
P001935,C00976,A0012,Commercial,2024-04-07,2025-04-07,Active,Midwest,4531.72
P001936,C00353,A0045,Auto,2023-12-31,2024-12-30,Cancelled,Northeast,953.93
P001937,C00781,A0025,Life,2023-11-30,2024-11-29,Cancelled,West,778.88
P001938,C00767,A0054,Home,2023-05-25,2024-05-24,Expired,West,2419.81
P001939,C00676,A0052,Commercial,2025-06-15,2026-06-15,Active,West,7036.83
P001940,C00909,A0026,Auto,2024-04-20,2025-04-20,Cancelled,Midwest,2146.24
P001941,C00426,A0043,Home,2023-07-24,2024-07-23,Renewed,Northeast,2280.91
P001942,C00628,A0052,Commercial,2023-01-15,2024-01-15,Renewed,West,7373.83
P001943,C00394,A0047,Commercial,2024-11-06,2025-11-06,Active,South,4024.69
P001944,C00337,A0052,Auto,2024-07-08,2025-07-08,Renewed,West,1482.05
P001945,C00777,A0043,Home,2023-02-06,2024-02-06,Renewed,Northeast,1997.62
P001946,C00103,A0014,Home,2024-12-12,2025-12-12,Active,South,3312.74
P001947,C00555,A0010,Home,2024-08-31,2025-08-31,Active,Midwest,2235.21
P001948,C00887,A0053,Home,2024-06-19,2025-06-19,Active,Northeast,1170.66
P001949,C00168,A0066,Health,2024-08-01,2025-08-01,Active,West,5241.4
P001950,C00792,A0037,Health,2025-05-26,2026-05-26,Expired,South,3147.84
P001951,C00009,A0005,Home,2025-05-31,2026-05-31,Expired,West,2407.33
P001952,C00706,A0019,Health,2023-08-27,2024-08-26,Cancelled,Northeast,5125.99
P001953,C00770,A0015,Health,2025-03-13,2026-03-13,Active,South,6625.65
P001954,C00445,A0070,Health,2024-10-02,2025-10-02,Active,South,5369.7
P001955,C00543,A0037,Health,2023-12-20,2024-12-19,Renewed,South,5586.19
P001956,C00312,A0024,Commercial,2024-01-15,2025-01-14,Cancelled,South,7462.51
P001957,C00530,A0072,Commercial,2024-04-15,2025-04-15,Active,South,7648.6
P001958,C00546,A0080,Home,2023-09-16,2024-09-15,Active,Midwest,2440.98
P001959,C00988,A0065,Home,2024-05-26,2025-05-26,Active,South,2942.27
P001960,C00170,A0025,Auto,2024-01-16,2025-01-15,Active,West,1289.74
P001961,C00068,A0008,Health,2023-08-14,2024-08-13,Renewed,Midwest,5385.39
P001962,C00079,A0043,Commercial,2024-04-12,2025-04-12,Active,Northeast,5836.98
P001963,C00132,A0051,Health,2024-09-05,2025-09-05,Active,South,5380.73
P001964,C00730,A0043,Home,2024-06-18,2025-06-18,Active,Northeast,3174.2
P001965,C00576,A0030,Home,2023-11-14,2024-11-13,Active,West,1665.53
P001966,C00635,A0039,Home,2024-03-01,2025-03-01,Active,West,2153.99
P001967,C00468,A0016,Health,2023-11-03,2024-11-02,Active,South,7095.31
P001968,C00772,A0058,Health,2024-05-26,2025-05-26,Active,South,7706.21
P001969,C00685,A0052,Auto,2024-02-18,2025-02-17,Renewed,West,1906.39
P001970,C00380,A0009,Home,2023-10-14,2024-10-13,Active,Midwest,3309.67
P001971,C00990,A0068,Auto,2023-12-28,2024-12-27,Expired,Northeast,1177.88
P001972,C00027,A0027,Home,2025-01-30,2026-01-30,Renewed,Midwest,2857.46
P001973,C00259,A0056,Health,2024-06-15,2025-06-15,Active,South,5362.0
P001974,C00554,A0008,Commercial,2023-08-12,2024-08-11,Expired,Midwest,4092.72
P001975,C00053,A0003,Health,2023-07-26,2024-07-25,Expired,South,4052.88
P001976,C00353,A0019,Auto,2023-02-22,2024-02-22,Active,Northeast,1888.36
P001977,C00104,A0030,Home,2023-04-25,2024-04-24,Active,West,1852.01
P001978,C00132,A0067,Commercial,2025-03-29,2026-03-29,Renewed,South,5519.13
P001979,C00710,A0001,Auto,2024-12-06,2025-12-06,Renewed,Northeast,925.89
P001980,C00029,A0033,Life,2025-03-28,2026-03-28,Expired,Midwest,644.25
P001981,C00714,A0042,Auto,2023-09-10,2024-09-09,Active,Midwest,881.56
P001982,C00067,A0011,Commercial,2024-07-10,2025-07-10,Renewed,South,9557.09
P001983,C00772,A0038,Commercial,2025-01-16,2026-01-16,Renewed,South,6076.92
P001984,C00059,A0025,Auto,2023-03-26,2024-03-25,Active,West,854.43
P001985,C00272,A0076,Home,2023-01-07,2024-01-07,Active,South,3110.91
P001986,C00854,A0002,Auto,2023-11-17,2024-11-16,Active,Midwest,1633.8
P001987,C00074,A0072,Life,2024-06-02,2025-06-02,Renewed,South,1546.67
P001988,C00287,A0018,Health,2024-07-03,2025-07-03,Active,West,3007.31
P001989,C00483,A0075,Health,2023-01-19,2024-01-19,Active,Midwest,3956.34
P001990,C00359,A0042,Commercial,2024-10-17,2025-10-17,Renewed,Midwest,9274.39
P001991,C00581,A0027,Health,2024-02-25,2025-02-24,Active,Midwest,3506.21
P001992,C00782,A0034,Auto,2024-06-04,2025-06-04,Expired,Northeast,1177.06
P001993,C00703,A0077,Auto,2023-10-29,2024-10-28,Active,Northeast,1365.18
P001994,C00188,A0011,Health,2023-03-13,2024-03-12,Cancelled,South,3420.86
P001995,C00943,A0012,Life,2024-09-08,2025-09-08,Cancelled,Midwest,1015.07
P001996,C00603,A0046,Life,2024-11-24,2025-11-24,Active,West,1156.46
P001997,C00636,A0043,Life,2024-06-30,2025-06-30,Active,Northeast,1551.98
P001998,C00427,A0043,Life,2023-08-07,2024-08-06,Cancelled,Northeast,629.48
P001999,C00017,A0067,Auto,2024-10-25,2025-10-25,Active,South,1166.52
P002000,C00220,A0030,Home,2025-03-23,2026-03-23,Active,West,2659.05
P002001,C00918,A0039,Auto,2023-07-09,2024-07-08,Renewed,West,1414.3
P002002,C00386,A0011,Health,2023-05-05,2024-05-04,Renewed,South,3190.27
P002003,C00999,A0079,Auto,2023-12-29,2024-12-28,Expired,Northeast,1246.4
P002004,C00518,A0064,Auto,2025-03-15,2026-03-15,Active,Northeast,1150.73
P002005,C00587,A0072,Auto,2024-08-21,2025-08-21,Active,South,879.42
P002006,C00371,A0035,Commercial,2023-12-26,2024-12-25,Active,South,10828.46
P002007,C00033,A0061,Life,2025-02-26,2026-02-26,Renewed,South,855.34
P002008,C00314,A0017,Commercial,2024-01-28,2025-01-27,Active,Northeast,10624.09
P002009,C00210,A0034,Home,2024-12-04,2025-12-04,Active,Northeast,1231.73
