premium_id,policy_id,payment_date,premium_amount,payment_status,payment_method
PM0001519,P000431,2023-09-04,1210.13,Paid,Card
PM0001520,P000431,2023-11-23,1210.13,Paid,Check
PM0001521,P000432,2024-12-29,403.31,Paid,ACH
PM0001522,P000432,2025-04-08,403.31,Paid,Card
PM0001523,P000432,2025-07-08,403.31,Late,Check
PM0001524,P000432,2025-10-07,403.31,Late,Check
PM0001525,P000433,2024-11-24,586.69,Refunded,ACH
PM0001526,P000433,2025-03-03,586.69,Paid,Card
PM0001527,P000433,2025-05-30,586.69,Paid,Card
PM0001528,P000433,2025-08-31,586.69,Paid,Wire
PM0001529,P000434,2024-05-15,2067.58,Paid,ACH
PM0001530,P000434,2024-08-14,2067.58,Failed,Card
PM0001531,P000434,2024-11-24,2067.58,Paid,Wire
PM0001532,P000434,2025-02-23,2067.58,Paid,ACH
PM0001533,P000435,2023-04-03,989.0,Paid,ACH
PM0001534,P000435,2023-07-13,989.0,Late,Check
PM0001535,P000435,2023-10-12,989.0,Paid,ACH
PM0001536,P000435,2024-01-10,989.0,Paid,Card
PM0001537,P000436,2023-07-04,1107.29,Paid,ACH
PM0001538,P000436,2023-10-07,1107.29,Paid,Wire
PM0001539,P000436,2023-12-30,1107.29,Paid,Check
PM0001540,P000436,2024-04-07,1107.29,Paid,Check
PM0001541,P000437,2023-09-27,274.74,Paid,Wire
PM0001542,P000437,2024-03-29,274.74,Paid,Wire
PM0001543,P000437,2024-07-09,274.74,Paid,Card
PM0001544,P000438,2024-07-31,404.66,Paid,Check
PM0001545,P000438,2024-11-11,404.66,Paid,Wire
PM0001546,P000438,2025-01-31,404.66,Paid,ACH
PM0001547,P000438,2025-05-12,404.66,Paid,ACH
PM0001548,P000439,2025-04-17,1821.31,Refunded,Card
PM0001549,P000439,2025-07-26,1821.31,Paid,ACH
PM0001550,P000439,2025-10-22,1821.31,Paid,Wire
PM0001551,P000440,2023-05-31,659.92,Paid,ACH
PM0001552,P000440,2023-09-05,659.92,Paid,ACH
PM0001553,P000440,2023-12-01,659.92,Paid,Check
PM0001554,P000440,2024-02-22,659.92,Paid,Card
PM0001555,P000441,2024-04-19,273.26,Paid,Card
PM0001556,P000441,2024-07-31,273.26,Paid,Wire
PM0001557,P000441,2024-10-27,273.26,Paid,Wire
PM0001558,P000441,2025-01-22,273.26,Paid,ACH
PM0001559,P000442,2023-02-13,1813.79,Paid,Wire
PM0001560,P000442,2023-05-29,1813.79,Paid,Card
PM0001561,P000442,2023-08-21,1813.79,Paid,Wire
PM0001562,P000442,2023-11-18,1813.79,Paid,ACH
PM0001563,P000443,2024-08-29,305.72,Paid,Card
PM0001564,P000443,2024-11-19,305.72,Paid,Check
PM0001565,P000443,2025-05-09,305.72,Paid,ACH
PM0001566,P000444,2024-10-13,488.85,Paid,Check
PM0001567,P000444,2024-12-24,488.85,Paid,Check
PM0001568,P000444,2025-03-29,488.85,Paid,Check
PM0001569,P000444,2025-06-26,488.85,Paid,Card
PM0001570,P000445,2024-06-24,2757.26,Paid,Wire
PM0001571,P000445,2024-09-25,2757.26,Paid,Card
PM0001572,P000445,2025-01-06,2757.26,Paid,Wire
PM0001573,P000445,2025-04-01,2757.26,Paid,Card
PM0001574,P000446,2024-06-20,575.0,Paid,Check
PM0001575,P000446,2024-09-16,575.0,Paid,Wire
PM0001576,P000446,2024-12-01,575.0,Paid,Check
PM0001577,P000446,2025-03-01,575.0,Paid,ACH
PM0001578,P000447,2023-07-18,1988.74,Paid,Wire
PM0001579,P000447,2023-10-29,1988.74,Paid,Wire
PM0001580,P000447,2024-01-30,1988.74,Paid,Check
PM0001581,P000447,2024-04-26,1988.74,Paid,Wire
PM0001582,P000448,2023-08-07,421.54,Paid,ACH
PM0001583,P000448,2023-10-26,421.54,Paid,Wire
PM0001584,P000448,2024-04-16,421.54,Paid,Check
PM0001585,P000449,2025-03-31,295.31,Paid,Wire
PM0001586,P000449,2025-06-11,295.31,Paid,Wire
PM0001587,P000449,2025-09-17,295.31,Late,ACH
PM0001588,P000449,2025-12-17,295.31,Paid,ACH
PM0001589,P000450,2024-08-07,848.17,Paid,Check
PM0001590,P000450,2024-11-11,848.17,Paid,ACH
PM0001591,P000450,2025-02-08,848.17,Paid,Check
PM0001592,P000450,2025-05-07,848.17,Paid,Card
PM0001593,P000451,2024-01-25,454.14,Paid,Card
PM0001594,P000451,2024-04-28,454.14,Paid,Wire
PM0001595,P000451,2024-07-13,454.14,Paid,Wire
PM0001596,P000452,2023-07-17,1373.68,Paid,ACH
PM0001597,P000452,2023-10-08,1373.68,Paid,Wire
PM0001598,P000452,2023-12-25,1373.68,Paid,ACH
PM0001599,P000452,2024-04-11,1373.68,Paid,Card
PM0001600,P000453,2024-07-31,2348.28,Paid,ACH
PM0001601,P000453,2024-10-12,2348.28,Paid,Check
PM0001602,P000453,2025-01-11,2348.28,Paid,Wire
PM0001603,P000453,2025-04-21,2348.28,Paid,ACH
PM0001604,P000454,2024-11-28,369.98,Paid,Card
PM0001605,P000454,2025-03-16,369.98,Paid,Check
PM0001606,P000454,2025-06-15,369.98,Paid,Card
PM0001607,P000454,2025-09-01,369.98,Paid,Check
PM0001608,P000455,2023-03-19,311.47,Paid,Check
PM0001609,P000455,2023-06-19,311.47,Paid,Check
PM0001610,P000455,2023-09-05,311.47,Paid,Wire
PM0001611,P000455,2023-11-29,311.47,Paid,Card
PM0001612,P000456,2025-03-19,2071.88,Paid,Wire
PM0001613,P000456,2025-06-13,2071.88,Paid,ACH
PM0001614,P000456,2025-09-03,2071.88,Paid,Card
PM0001615,P000456,2025-12-06,2071.88,Paid,Wire
PM0001616,P000457,2023-07-17,279.18,Refunded,ACH
PM0001617,P000457,2023-10-08,279.18,Paid,Wire
PM0001618,P000457,2023-12-26,279.18,Paid,Card
PM0001619,P000457,2024-03-26,279.18,Paid,Card
PM0001620,P000458,2023-04-12,310.42,Paid,Wire
PM0001621,P000458,2023-07-02,310.42,Paid,Check
PM0001622,P000458,2023-10-01,310.42,Paid,Check
PM0001623,P000458,2024-01-01,310.42,Paid,Check
PM0001624,P000459,2023-10-03,359.01,Paid,Check
PM0001625,P000459,2024-01-06,359.01,Refunded,Card
PM0001626,P000459,2024-04-01,359.01,Paid,Wire
PM0001627,P000459,2024-07-12,359.01,Paid,ACH
PM0001628,P000460,2024-04-17,231.69,Late,Card
PM0001629,P000460,2024-07-17,231.69,Paid,Card
PM0001630,P000460,2024-10-14,231.69,Paid,Wire
PM0001631,P000460,2025-01-21,231.69,Paid,Check
PM0001632,P000461,2025-04-12,1204.55,Late,Card
PM0001633,P000461,2025-07-18,1204.55,Late,Check
PM0001634,P000461,2025-10-19,1204.55,Paid,ACH
PM0001635,P000462,2025-05-19,939.16,Paid,Wire
PM0001636,P000462,2025-08-08,939.16,Late,Check
PM0001637,P000463,2023-09-12,980.3,Paid,Check
PM0001638,P000463,2023-12-09,980.3,Failed,Check
PM0001639,P000463,2024-03-04,980.3,Paid,Check
PM0001640,P000463,2024-05-26,980.3,Paid,Check
PM0001641,P000464,2024-12-14,1094.31,Paid,Wire
PM0001642,P000465,2024-01-05,619.45,Paid,Wire
PM0001643,P000465,2024-03-30,619.45,Late,Wire
PM0001644,P000465,2024-06-27,619.45,Paid,Check
PM0001645,P000465,2024-09-24,619.45,Paid,Check
PM0001646,P000466,2024-07-18,1828.16,Paid,Check
PM0001647,P000466,2024-10-16,1828.16,Paid,Check
PM0001648,P000466,2025-01-14,1828.16,Paid,Card
PM0001649,P000466,2025-04-16,1828.16,Paid,Card
PM0001650,P000467,2025-02-07,377.88,Late,Wire
PM0001651,P000467,2025-04-28,377.88,Paid,Check
PM0001652,P000467,2025-07-22,377.88,Failed,Wire
PM0001653,P000467,2025-11-02,377.88,Paid,ACH
PM0001654,P000468,2023-04-01,448.62,Refunded,ACH
PM0001655,P000468,2023-06-22,448.62,Paid,Check
PM0001656,P000468,2023-10-03,448.62,Paid,Card
PM0001657,P000468,2023-12-15,448.62,Paid,ACH
PM0001658,P000469,2024-12-14,405.31,Paid,Wire
PM0001659,P000469,2025-03-18,405.31,Paid,ACH
PM0001660,P000469,2025-06-20,405.31,Paid,Card
PM0001661,P000469,2025-09-21,405.31,Paid,Card
PM0001662,P000470,2024-08-19,1883.49,Paid,Check
PM0001663,P000470,2024-11-10,1883.49,Paid,Check
PM0001664,P000470,2025-02-21,1883.49,Paid,Check
PM0001665,P000470,2025-05-10,1883.49,Paid,Card
PM0001666,P000471,2023-07-18,2198.01,Late,Check
PM0001667,P000471,2023-10-12,2198.01,Paid,Check
PM0001668,P000471,2024-01-09,2198.01,Failed,ACH
PM0001669,P000471,2024-04-21,2198.01,Paid,Check
PM0001670,P000472,2025-04-17,378.11,Late,Check
PM0001671,P000472,2025-10-25,378.11,Paid,Check
PM0001672,P000473,2025-03-24,241.94,Paid,Card
PM0001673,P000473,2025-06-12,241.94,Paid,Wire
PM0001674,P000474,2023-01-20,735.73,Paid,Card
PM0001675,P000474,2023-04-29,735.73,Paid,Check
PM0001676,P000474,2023-08-03,735.73,Paid,Card
PM0001677,P000474,2023-10-30,735.73,Paid,Check
PM0001678,P000475,2023-12-19,148.29,Paid,ACH
PM0001679,P000475,2024-03-17,148.29,Paid,Wire
PM0001680,P000475,2024-08-31,148.29,Paid,ACH
PM0001681,P000476,2024-01-10,359.04,Paid,Card
PM0001682,P000476,2024-04-15,359.04,Paid,Check
PM0001683,P000476,2024-07-12,359.04,Paid,Card
PM0001684,P000476,2024-10-04,359.04,Paid,ACH
PM0001685,P000477,2024-12-06,1927.02,Paid,ACH
PM0001686,P000477,2025-03-10,1927.02,Paid,Check
PM0001687,P000477,2025-06-07,1927.02,Paid,Wire
PM0001688,P000477,2025-09-03,1927.02,Failed,ACH
PM0001689,P000478,2023-12-02,490.76,Paid,ACH
PM0001690,P000478,2024-03-08,490.76,Paid,ACH
PM0001691,P000478,2024-06-16,490.76,Paid,ACH
PM0001692,P000478,2024-09-11,490.76,Paid,Check
PM0001693,P000479,2025-04-27,1063.96,Paid,Wire
PM0001694,P000479,2025-07-27,1063.96,Paid,ACH
PM0001695,P000480,2024-10-14,455.55,Paid,Card
PM0001696,P000480,2025-01-14,455.55,Late,ACH
PM0001697,P000480,2025-04-19,455.55,Paid,Wire
PM0001698,P000480,2025-07-14,455.55,Paid,Check
PM0001699,P000481,2023-09-23,752.63,Paid,ACH
PM0001700,P000481,2023-12-19,752.63,Paid,ACH
PM0001701,P000481,2024-06-23,752.63,Paid,Wire
PM0001702,P000482,2024-07-03,1723.1,Paid,Card
PM0001703,P000482,2024-10-09,1723.1,Paid,Check
PM0001704,P000482,2025-01-04,1723.1,Paid,ACH
PM0001705,P000482,2025-04-03,1723.1,Paid,Wire
PM0001706,P000483,2024-02-24,146.72,Paid,Wire
PM0001707,P000483,2024-05-28,146.72,Paid,Card
PM0001708,P000483,2024-08-25,146.72,Paid,Card
PM0001709,P000483,2024-11-22,146.72,Paid,Check
PM0001710,P000484,2025-07-02,365.35,Paid,Card
PM0001711,P000484,2025-10-06,365.35,Paid,Check
PM0001712,P000485,2024-12-02,1174.64,Paid,Check
PM0001713,P000485,2025-03-16,1174.64,Paid,ACH
PM0001714,P000485,2025-06-08,1174.64,Paid,Check
PM0001715,P000485,2025-09-07,1174.64,Paid,Check
PM0001716,P000486,2025-03-19,447.82,Paid,Card
PM0001717,P000486,2025-09-28,447.82,Paid,Wire
PM0001718,P000486,2025-12-28,447.82,Late,ACH
PM0001719,P000487,2025-03-13,1118.18,Paid,Check
PM0001720,P000487,2025-06-07,1118.18,Paid,Check
PM0001721,P000487,2025-09-11,1118.18,Paid,Card
PM0001722,P000487,2025-12-03,1118.18,Paid,Wire
PM0001723,P000488,2025-06-13,294.47,Paid,Check
PM0001724,P000488,2025-09-11,294.47,Paid,ACH
PM0001725,P000488,2025-12-17,294.47,Paid,Check
PM0001726,P000489,2025-05-20,262.36,Late,Wire
PM0001727,P000489,2025-08-08,262.36,Paid,Card
PM0001728,P000489,2025-11-17,262.36,Late,Wire
PM0001729,P000490,2025-04-14,409.39,Paid,Card
PM0001730,P000490,2025-07-10,409.39,Paid,ACH
PM0001731,P000490,2025-10-11,409.39,Failed,Card
PM0001732,P000491,2023-03-27,760.51,Paid,Card
PM0001733,P000491,2023-06-20,760.51,Paid,ACH
PM0001734,P000491,2023-09-22,760.51,Failed,ACH
PM0001735,P000491,2023-12-09,760.51,Paid,Card
PM0001736,P000492,2024-04-15,479.6,Paid,Card
PM0001737,P000492,2024-07-13,479.6,Paid,Card
PM0001738,P000492,2024-10-10,479.6,Paid,Check
PM0001739,P000493,2023-04-10,535.35,Failed,ACH
PM0001740,P000493,2023-10-05,535.35,Paid,Wire
PM0001741,P000493,2023-12-30,535.35,Paid,Check
PM0001742,P000494,2025-01-06,1123.02,Paid,ACH
PM0001743,P000494,2025-04-01,1123.02,Paid,Wire
PM0001744,P000494,2025-07-01,1123.02,Paid,Check
PM0001745,P000494,2025-09-19,1123.02,Paid,Card
PM0001746,P000495,2025-03-26,392.65,Paid,Wire
PM0001747,P000495,2025-07-04,392.65,Paid,Check
PM0001748,P000495,2025-09-13,392.65,Paid,ACH
PM0001749,P000495,2025-12-21,392.65,Paid,ACH
PM0001750,P000496,2025-04-22,1048.08,Paid,Card
PM0001751,P000496,2025-07-30,1048.08,Paid,Wire
PM0001752,P000497,2023-05-12,870.27,Failed,Check
PM0001753,P000497,2023-08-06,870.27,Paid,Check
PM0001754,P000497,2023-11-13,870.27,Paid,Wire
PM0001755,P000497,2024-02-06,870.27,Paid,Check
PM0001756,P000498,2025-06-23,1728.97,Paid,Check
PM0001757,P000498,2025-09-11,1728.97,Paid,ACH
PM0001758,P000498,2025-12-14,1728.97,Paid,ACH
PM0001759,P000499,2024-05-25,156.78,Paid,Card
PM0001760,P000499,2024-08-14,156.78,Paid,Card
PM0001761,P000499,2025-02-14,156.78,Paid,ACH
PM0001762,P000500,2024-07-14,548.14,Paid,ACH
PM0001763,P000500,2024-10-09,548.14,Paid,ACH
PM0001764,P000500,2025-01-06,548.14,Paid,Wire
PM0001765,P000500,2025-04-01,548.14,Paid,ACH
PM0001766,P000501,2023-11-22,1437.04,Paid,Wire
PM0001767,P000501,2024-03-05,1437.04,Paid,Check
PM0001768,P000501,2024-08-26,1437.04,Paid,Wire
PM0001769,P000502,2024-01-16,296.36,Paid,Check
PM0001770,P000502,2024-04-16,296.36,Late,ACH
PM0001771,P000502,2024-09-28,296.36,Paid,Wire
PM0001772,P000503,2024-07-06,533.55,Late,Card
PM0001773,P000503,2024-12-23,533.55,Paid,Wire
PM0001774,P000503,2025-04-08,533.55,Paid,Check
PM0001775,P000504,2025-03-07,1480.47,Late,Wire
PM0001776,P000504,2025-05-22,1480.47,Paid,Card
PM0001777,P000504,2025-09-02,1480.47,Paid,Wire
PM0001778,P000505,2023-04-12,364.88,Paid,Card
PM0001779,P000505,2023-07-25,364.88,Paid,Check
PM0001780,P000505,2023-10-11,364.88,Paid,Check
PM0001781,P000505,2024-01-18,364.88,Paid,ACH
PM0001782,P000506,2024-06-28,195.95,Paid,Card
PM0001783,P000506,2024-09-29,195.95,Failed,Check
PM0001784,P000506,2024-12-26,195.95,Late,Wire
PM0001785,P000507,2025-05-18,405.56,Paid,Wire
PM0001786,P000507,2025-08-10,405.56,Paid,Wire
PM0001787,P000507,2025-11-20,405.56,Paid,ACH
PM0001788,P000508,2023-05-05,1624.63,Paid,ACH
PM0001789,P000508,2023-07-31,1624.63,Paid,Check
PM0001790,P000508,2023-11-02,1624.63,Paid,Wire
PM0001791,P000508,2024-01-22,1624.63,Paid,Check
PM0001792,P000509,2024-12-22,450.2,Paid,Wire
PM0001793,P000509,2025-03-24,450.2,Paid,Card
PM0001794,P000509,2025-06-17,450.2,Paid,Card
PM0001795,P000509,2025-09-03,450.2,Paid,ACH
PM0001796,P000510,2023-12-08,784.1,Paid,Wire
PM0001797,P000510,2024-02-26,784.1,Paid,ACH
PM0001798,P000510,2024-05-20,784.1,Paid,ACH
PM0001799,P000510,2024-08-30,784.1,Paid,Card
PM0001800,P000511,2023-02-20,2045.18,Paid,Wire
PM0001801,P000511,2023-05-27,2045.18,Paid,ACH
PM0001802,P000511,2023-08-15,2045.18,Paid,Wire
PM0001803,P000511,2023-11-06,2045.18,Paid,Check
PM0001804,P000512,2024-04-14,277.49,Paid,ACH
PM0001805,P000512,2024-07-29,277.49,Paid,ACH
PM0001806,P000512,2024-10-20,277.49,Paid,Wire
PM0001807,P000513,2024-03-10,276.87,Paid,Check
PM0001808,P000513,2024-05-28,276.87,Paid,Card
PM0001809,P000513,2024-09-07,276.87,Paid,ACH
PM0001810,P000514,2025-06-13,744.61,Paid,Check
PM0001811,P000514,2025-09-15,744.61,Late,Card
PM0001812,P000514,2025-12-03,744.61,Paid,Card
PM0001813,P000515,2023-02-16,393.77,Paid,Wire
PM0001814,P000515,2023-04-30,393.77,Paid,Card
PM0001815,P000516,2023-01-03,1803.29,Late,ACH
PM0001816,P000516,2023-04-21,1803.29,Paid,ACH
PM0001817,P000516,2023-07-13,1803.29,Paid,Card
PM0001818,P000516,2023-10-06,1803.29,Paid,Wire
PM0001819,P000517,2024-09-14,1693.37,Paid,Wire
PM0001820,P000517,2024-12-10,1693.37,Paid,ACH
PM0001821,P000517,2025-06-03,1693.37,Paid,Check
PM0001822,P000518,2024-01-09,2642.85,Paid,Card
PM0001823,P000518,2024-04-10,2642.85,Paid,Wire
PM0001824,P000518,2024-07-09,2642.85,Paid,Wire
PM0001825,P000518,2024-10-02,2642.85,Late,Check
PM0001826,P000519,2024-04-13,428.11,Paid,Card
PM0001827,P000519,2024-07-10,428.11,Paid,Check
PM0001828,P000519,2024-09-25,428.11,Paid,Check
PM0001829,P000519,2024-12-26,428.11,Paid,Wire
PM0001830,P000520,2023-07-29,294.76,Paid,Wire
PM0001831,P000520,2023-10-19,294.76,Paid,ACH
PM0001832,P000520,2024-01-19,294.76,Paid,Wire
PM0001833,P000520,2024-05-02,294.76,Paid,Wire
PM0001834,P000521,2023-11-29,2527.45,Paid,Wire
PM0001835,P000521,2024-02-28,2527.45,Paid,Wire
PM0001836,P000521,2024-05-11,2527.45,Paid,Check
PM0001837,P000521,2024-08-06,2527.45,Paid,Wire
PM0001838,P000522,2023-04-04,586.44,Paid,ACH
PM0001839,P000522,2023-06-23,586.44,Paid,ACH
PM0001840,P000522,2023-09-29,586.44,Paid,Wire
PM0001841,P000522,2023-12-19,586.44,Paid,ACH
PM0001842,P000523,2023-05-28,638.22,Paid,Check
PM0001843,P000523,2023-08-20,638.22,Late,Wire
PM0001844,P000523,2023-11-12,638.22,Late,Wire
PM0001845,P000524,2025-02-07,332.13,Paid,Wire
PM0001846,P000524,2025-05-26,332.13,Paid,Wire
PM0001847,P000524,2025-08-16,332.13,Paid,Wire
PM0001848,P000524,2025-11-15,332.13,Paid,ACH
PM0001849,P000525,2025-04-10,2316.04,Paid,ACH
PM0001850,P000525,2025-06-24,2316.04,Paid,Check
PM0001851,P000525,2025-10-01,2316.04,Paid,ACH
PM0001852,P000525,2025-12-25,2316.04,Paid,ACH
PM0001853,P000526,2025-06-14,449.97,Paid,Wire
PM0001854,P000526,2025-09-11,449.97,Paid,Card
PM0001855,P000526,2025-12-13,449.97,Paid,Card
PM0001856,P000527,2024-09-11,503.26,Paid,Card
PM0001857,P000527,2024-12-13,503.26,Paid,Wire
PM0001858,P000527,2025-03-08,503.26,Paid,Check
PM0001859,P000527,2025-06-08,503.26,Paid,Card
PM0001860,P000528,2023-05-29,1284.19,Paid,Card
PM0001861,P000528,2023-09-01,1284.19,Failed,Card
PM0001862,P000528,2023-11-25,1284.19,Paid,Check
PM0001863,P000528,2024-03-05,1284.19,Paid,Check
PM0001864,P000529,2025-02-14,661.45,Paid,Wire
PM0001865,P000529,2025-05-27,661.45,Paid,ACH
PM0001866,P000529,2025-08-14,661.45,Paid,Card
PM0001867,P000530,2023-06-28,518.58,Failed,Wire
PM0001868,P000530,2023-09-20,518.58,Failed,Wire
PM0001869,P000530,2024-01-04,518.58,Paid,ACH
PM0001870,P000530,2024-03-17,518.58,Paid,ACH
PM0001871,P000531,2024-09-21,372.18,Paid,Card
PM0001872,P000531,2025-01-01,372.18,Paid,ACH
PM0001873,P000531,2025-03-26,372.18,Paid,Wire
PM0001874,P000531,2025-06-29,372.18,Paid,Check
PM0001875,P000532,2024-02-13,1076.72,Late,Card
PM0001876,P000532,2024-05-27,1076.72,Paid,ACH
PM0001877,P000532,2024-08-25,1076.72,Paid,Check
PM0001878,P000532,2024-11-24,1076.72,Late,Check
PM0001879,P000533,2023-05-30,265.68,Paid,Wire
PM0001880,P000533,2023-08-20,265.68,Paid,Wire
PM0001881,P000533,2023-11-24,265.68,Late,Check
PM0001882,P000533,2024-02-23,265.68,Paid,Check
PM0001883,P000534,2025-06-16,1157.14,Late,Card
PM0001884,P000534,2025-09-12,1157.14,Paid,Card
PM0001885,P000534,2025-12-05,1157.14,Paid,Check
PM0001886,P000535,2025-07-13,222.96,Late,ACH
PM0001887,P000535,2025-10-06,222.96,Late,ACH
PM0001888,P000536,2023-07-21,643.91,Paid,ACH
PM0001889,P000536,2023-10-19,643.91,Paid,Check
PM0001890,P000536,2024-01-06,643.91,Failed,Wire
PM0001891,P000536,2024-04-09,643.91,Paid,Wire
PM0001892,P000537,2024-03-27,823.0,Paid,Card
PM0001893,P000537,2024-06-25,823.0,Paid,ACH
PM0001894,P000537,2024-09-16,823.0,Paid,Check
PM0001895,P000537,2024-12-16,823.0,Paid,Card
PM0001896,P000538,2025-07-08,1106.19,Paid,Check
PM0001897,P000538,2025-09-20,1106.19,Paid,Wire
PM0001898,P000538,2025-12-27,1106.19,Paid,ACH
PM0001899,P000539,2024-09-22,554.9,Paid,Card
PM0001900,P000539,2024-12-18,554.9,Paid,Check
PM0001901,P000539,2025-03-20,554.9,Paid,ACH
PM0001902,P000540,2024-04-23,684.48,Late,Wire
PM0001903,P000540,2024-07-21,684.48,Paid,Card
PM0001904,P000540,2024-10-20,684.48,Paid,Check
PM0001905,P000540,2025-01-26,684.48,Paid,Check
PM0001906,P000541,2024-01-03,642.01,Paid,ACH
PM0001907,P000541,2024-04-13,642.01,Paid,Check
PM0001908,P000541,2024-07-06,642.01,Paid,ACH
PM0001909,P000542,2023-12-19,396.19,Late,Wire
PM0001910,P000542,2024-03-26,396.19,Paid,Wire
PM0001911,P000542,2024-06-07,396.19,Paid,Wire
PM0001912,P000542,2024-09-20,396.19,Paid,Check
PM0001913,P000543,2024-07-07,1774.15,Paid,Wire
PM0001914,P000543,2024-10-12,1774.15,Paid,Card
PM0001915,P000543,2024-12-31,1774.15,Paid,Wire
PM0001916,P000543,2025-04-07,1774.15,Paid,Wire
PM0001917,P000544,2024-05-03,2766.93,Paid,Check
PM0001918,P000544,2024-08-05,2766.93,Paid,Wire
PM0001919,P000544,2024-11-05,2766.93,Paid,Wire
PM0001920,P000544,2025-01-22,2766.93,Late,ACH
PM0001921,P000545,2023-12-02,343.43,Paid,Card
PM0001922,P000545,2024-02-23,343.43,Paid,ACH
PM0001923,P000545,2024-06-10,343.43,Failed,Wire
PM0001924,P000545,2024-09-05,343.43,Paid,Wire
PM0001925,P000546,2023-06-03,416.84,Paid,Wire
PM0001926,P000546,2023-08-25,416.84,Paid,Card
PM0001927,P000546,2023-11-28,416.84,Paid,Card
PM0001928,P000546,2024-02-23,416.84,Paid,ACH
PM0001929,P000547,2023-05-27,414.92,Refunded,Wire
PM0001930,P000547,2023-08-17,414.92,Paid,ACH
PM0001931,P000547,2023-11-12,414.92,Paid,Card
PM0001932,P000547,2024-02-25,414.92,Paid,ACH
PM0001933,P000548,2024-10-23,2018.77,Paid,Card
PM0001934,P000548,2025-01-23,2018.77,Failed,Card
PM0001935,P000548,2025-04-06,2018.77,Paid,Wire
PM0001936,P000548,2025-07-20,2018.77,Paid,Wire
PM0001937,P000549,2025-05-06,563.56,Paid,Check
PM0001938,P000549,2025-08-12,563.56,Paid,Check
PM0001939,P000549,2025-11-01,563.56,Paid,Check
PM0001940,P000550,2024-06-26,1451.06,Paid,Card
PM0001941,P000550,2024-09-22,1451.06,Paid,Check
PM0001942,P000550,2024-12-28,1451.06,Paid,Wire
PM0001943,P000551,2025-07-09,262.95,Paid,ACH
PM0001944,P000552,2024-04-18,169.9,Paid,Check
PM0001945,P000552,2024-07-28,169.9,Paid,Check
PM0001946,P000552,2024-10-12,169.9,Paid,Wire
PM0001947,P000552,2025-01-15,169.9,Paid,Check
PM0001948,P000553,2024-08-02,1112.58,Paid,Check
PM0001949,P000553,2024-10-19,1112.58,Paid,ACH
PM0001950,P000553,2025-01-15,1112.58,Paid,ACH
PM0001951,P000553,2025-04-29,1112.58,Paid,Check
PM0001952,P000554,2024-04-30,1280.29,Paid,Wire
PM0001953,P000554,2024-08-01,1280.29,Paid,Card
PM0001954,P000554,2024-10-28,1280.29,Paid,ACH
PM0001955,P000554,2025-01-25,1280.29,Paid,Check
PM0001956,P000555,2024-08-19,1955.06,Paid,Wire
PM0001957,P000555,2024-11-07,1955.06,Paid,Wire
PM0001958,P000555,2025-02-20,1955.06,Paid,Check
PM0001959,P000555,2025-05-06,1955.06,Paid,ACH
PM0001960,P000556,2023-11-26,448.49,Paid,Wire
PM0001961,P000556,2024-02-23,448.49,Late,Wire
PM0001962,P000556,2024-05-19,448.49,Late,ACH
PM0001963,P000556,2024-08-09,448.49,Paid,Check
PM0001964,P000557,2023-03-09,212.63,Paid,ACH
PM0001965,P000557,2023-06-13,212.63,Paid,ACH
PM0001966,P000557,2023-09-11,212.63,Paid,Card
PM0001967,P000558,2024-03-23,1355.68,Paid,Card
PM0001968,P000558,2024-06-08,1355.68,Paid,Check
PM0001969,P000558,2024-09-20,1355.68,Paid,ACH
PM0001970,P000558,2024-12-19,1355.68,Paid,Card
PM0001971,P000559,2024-01-14,527.54,Paid,Check
PM0001972,P000559,2024-04-10,527.54,Paid,ACH
PM0001973,P000559,2024-07-16,527.54,Paid,Wire
PM0001974,P000559,2024-10-17,527.54,Paid,Wire
PM0001975,P000560,2024-11-03,1839.79,Late,Check
PM0001976,P000560,2025-02-10,1839.79,Paid,Wire
PM0001977,P000560,2025-07-30,1839.79,Paid,Check
PM0001978,P000561,2023-06-20,183.6,Paid,Check
PM0001979,P000561,2023-09-08,183.6,Paid,Card
PM0001980,P000561,2023-12-07,183.6,Paid,Wire
PM0001981,P000561,2024-03-08,183.6,Failed,Wire
PM0001982,P000562,2025-01-07,796.25,Late,Wire
